Country Name,Country Code,Series Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000
Tuvalu,TUV,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,ControlCorruption,0.646379948,0.652524471,0.661643803,0.484494269,0.38763237,0.051431186,0.068848796,0.055500541,0.006501475,0.028467461,-0.3930659,-0.345227033,-0.266759753,-0.259419352,-0.219170406,-0.217524931,-0.24031949,-0.104157448,-0.12089359,0.791444957,..,..,..,..
Tuvalu,TUV,CPIA,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,GDP,48768955859,45565333216,40529788744,37600368240,35353061008,32927025620,30744473841,29203988696,32387183730,32612397257,28915786517,27305915911,27871725241,26673441431,25127805567,14440404132,11902564495,9977647683,9239221763,7939487548,6606884275,6178563591,5840503869,6193246837
Uganda,UGA,FDI,6.133368958,6.480716351,4.06673721,3.168798753,3.685678023,3.205128106,2.61088918,2.142530489,2.277605075,3.24589613,3.790317097,4.414385849,3.208606034,2.039004711,3.349161551,5.047371902,6.65659725,6.45705802,4.110826111,3.720850723,3.060331999,2.988527292,2.593888371,2.59476175
Uganda,UGA,GDPgr,5.336972955,4.588021922,3.536580341,2.951306422,6.438745033,6.303923783,3.131405517,4.781000293,5.18785986,5.106307325,3.586905826,3.837455606,9.391655493,5.637611637,6.801517349,8.708751902,8.412425966,10.78474439,6.332565116,6.807233344,6.473258672,8.732685764,5.183661125,3.141907338
Uganda,UGA,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,Taxrevenue,12.96836848,12.54990427,12.45886668,11.39116331,12.23637947,11.68286865,11.60472367,11.11956297,10.80177081,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,ControlCorruption,-1.042574763,-1.061196923,-1.028543591,-1.06589222,-1.174473524,-1.051229477,-1.069442272,-1.086735964,-1.0814116,-1.097787857,-1.056307316,-1.001575112,-0.936401606,-0.923493564,-0.909787476,-0.840163767,-0.825754583,-0.787619293,-0.833648562,-0.811878681,-0.948509097,-1.025739431,..,-1.028190494
Uganda,UGA,CPIA,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,2,2,2,2.5,2.5,2.5,3,3,3,3,..,..,..,..,..
Ukraine,UKR,GDP,1.81222E+11,1.6199E+11,1.99766E+11,1.56618E+11,1.53883E+11,1.30891E+11,1.12091E+11,93355869404,91030967789,1.33504E+11,1.90499E+11,1.82592E+11,1.69334E+11,1.41209E+11,1.21552E+11,1.8811E+11,1.48734E+11,1.11885E+11,89238865119,67220154164,52010355753,43956163612,39309580983,32375083935
Ukraine,UKR,FDI,2.522879211,0.136428578,3.981661339,0.194103193,3.766496761,3.800869918,3.283061306,4.421789467,-0.217508398,0.634438528,2.366943901,4.477201094,4.256089748,4.568400183,3.923418767,5.688149369,6.85318051,5.008725386,8.749550983,2.551318159,2.737916285,1.576570708,2.014775991,1.837833073
Ukraine,UKR,GDPgr,5.534733547,-28.75858422,3.445620659,-3.75281794,3.199503864,3.48836234,2.359972281,2.440981945,-9.772987213,-10.07889498,0.045439094,0.152314967,5.44528081,4.092004367,-15.13646791,2.243491596,8.215844452,7.571420763,3.071230392,11.79535253,9.516609864,5.339647207,8.800000004,5.9
Ukraine,UKR,Oilrents,..,..,0.279676988,0.191284197,0.363416965,0.484549678,0.34858254,0.200405629,0.298048598,0.537401817,0.429728229,0.512858517,0.60456434,0.466160188,0.534186377,0.68474001,0.626895265,0.765715565,0.781757652,0.669711109,0.596245151,0.557285488,0.595777693,0.991786006
Ukraine,UKR,Taxrevenue,17.45906169,16.69150738,19.08232277,19.1514003,19.1961401,20.14255251,20.0523677,19.63011981,20.45136542,17.29434784,16.89868434,17.63331542,17.84004927,14.99750577,15.78923638,17.09171786,15.81795379,17.09216344,16.52877057,12.81409146,13.16162595,12.63279714,11.66241269,13.61538199
Ukraine,UKR,ControlCorruption,-0.686146319,-0.634004474,-0.787211776,-0.832628608,-0.800639629,-0.921338856,-0.832255304,-0.867796838,-1.039613128,-1.024744391,-1.176667333,-1.117539167,-1.086713314,-1.031962514,-1.071736813,-0.862514138,-0.820174932,-0.772781849,-0.740642905,-0.979341567,-0.966655314,-1.091393948,..,-1.110609293
Ukraine,UKR,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,GDP,5.1413E+11,5.02732E+11,4.15179E+11,3.49473E+11,4.1799E+11,4.27049E+11,3.90517E+11,3.69255E+11,3.70275E+11,4.14105E+11,4.00219E+11,3.8461E+11,3.60833E+11,3.00189E+11,2.53547E+11,3.15475E+11,2.57916E+11,2.22117E+11,1.80617E+11,1.47824E+11,1.24346E+11,1.09816E+11,1.03312E+11,1.04337E+11
United Arab Emirates,ARE,FDI,5.968823873,4.522601094,4.977884314,5.689844173,4.276339601,2.43186976,2.651415482,2.601119691,2.309335225,2.673603848,2.439895658,2.487363363,1.982108342,2.930409874,0.447367366,1.604874607,5.500439717,5.765437532,6.034816041,6.767152113,3.422662711,0.086781366,1.14589217,-0.485281533
United Arab Emirates,ARE,GDPgr,3.618706531,7.509697035,4.354755297,-4.957052433,1.108348135,1.313913882,0.735068714,5.56149076,6.786772877,4.165691841,5.055559658,1.824480785,6.216121817,1.602850047,-5.242921904,3.191836273,3.184390173,9.837319769,4.855141196,9.566436638,8.800540814,2.433456811,1.399085037,10.85270422
United Arab Emirates,ARE,Oilrents,..,..,15.67309453,10.4940977,15.68159155,17.0989945,13.49857317,11.08075636,13.10253444,22.9458647,26.24806405,27.06485203,28.5990789,22.67973787,18.41826324,26.67204274,23.71834557,25.88202722,23.94173699,20.91820685,17.80570101,14.64532406,15.806239,20.84405615
United Arab Emirates,ARE,Taxrevenue,0.626855999,0.578507737,0.535243669,0.682088274,0.972238389,0.058638863,0.065621398,0.04205645,0.055841069,0.346301233,0.361091645,0.354309303,0.312357811,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,ControlCorruption,1.073663831,1.155614495,1.150394559,1.083613992,1.072382092,1.117051482,1.095753789,1.131677032,1.03457427,1.198809981,1.273542762,1.155736208,1.070487618,0.890833914,0.906304717,1.071450472,1.00609827,0.885872543,0.990808547,1.039477348,0.826036751,1.111619234,..,0.103345223
United Arab Emirates,ARE,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,GDP,3.36986E+12,3.11404E+12,3.14332E+12,2.69678E+12,2.85141E+12,2.87134E+12,2.68015E+12,2.68911E+12,2.92791E+12,3.06471E+12,2.78485E+12,2.70709E+12,2.66381E+12,2.48548E+12,2.41284E+12,2.92941E+12,3.09051E+12,2.70844E+12,2.54318E+12,2.42153E+12,2.05442E+12,1.78573E+12,1.64983E+12,1.66553E+12
United Kingdom,GBR,FDI,0.409209761,1.441788923,0.160847823,5.82864206,0.694070008,-0.872604334,4.677309144,12.07885281,1.548321685,1.921567748,1.95605174,1.726975994,1.014039752,2.68497359,0.602903981,8.652048202,6.779300045,7.518583129,9.9345464,3.595239298,1.752864088,5.026548637,3.39980591,9.854512069
United Kingdom,GBR,GDPgr,0.397082346,4.839085179,8.575950874,-10.29691886,1.62447518,1.40519026,2.656504876,1.921710099,2.222888423,3.194637319,1.799921497,1.508998347,1.138362398,2.233315088,-4.620553708,-0.248797261,2.624879953,2.380694035,2.732660767,2.457904438,3.152346519,1.795660741,2.57278044,4.341634193
United Kingdom,GBR,Oilrents,..,..,0.416142083,0.240228125,0.457125859,0.495559268,0.306336105,0.20568357,0.24024646,0.450978748,0.535996112,0.656341548,0.821604376,0.639286356,0.617381639,0.996222101,0.681853368,0.70817176,0.72022558,0.575171957,0.559752287,0.597074819,0.623069756,0.899607458
United Kingdom,GBR,Taxrevenue,27.40797843,27.17314723,26.4149383,24.78542762,25.11127296,25.54671645,25.5968599,25.45503842,25.06664663,24.88051097,25.13634238,25.10306556,25.83493224,25.27339789,24.17274771,26.45808233,25.99471591,25.77039451,25.48813261,25.15232827,24.55540421,24.96158007,25.74225549,26.0891645
United Kingdom,GBR,ControlCorruption,1.480913877,1.620121479,1.640584111,1.660201192,1.748667479,1.806870818,1.814270496,1.850517273,1.831268311,1.746339202,1.718897581,1.665460467,1.614863515,1.605673909,1.623889804,1.668904305,1.732870221,1.782940269,1.89147985,1.910911679,1.982953906,2.002636671,..,2.072457314
United Kingdom,GBR,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,GDP,2.77207E+13,2.60069E+13,2.36812E+13,2.13541E+13,2.154E+13,2.06565E+13,1.96121E+13,1.88049E+13,1.8295E+13,1.76081E+13,1.68807E+13,1.6254E+13,1.55997E+13,1.5049E+13,1.44781E+13,1.47699E+13,1.44742E+13,1.38156E+13,1.30392E+13,1.22172E+13,1.14565E+13,1.09291E+13,1.05819E+13,1.0251E+13
United States,USA,FDI,1.258207357,1.572590774,2.009212298,0.641871902,1.466965014,1.039454088,1.941775542,2.522681174,2.795482202,1.430338631,1.70686814,1.540208331,1.689112351,1.754531921,1.112600183,2.309378381,2.394690757,2.160335905,1.091662316,1.748690943,1.02218401,1.016139652,1.630099767,3.405781239
United States,USA,GDPgr,2.887556009,2.51237532,6.055052933,-2.163029139,2.58382533,2.966505069,2.457622302,1.819451476,2.945550456,2.523819814,2.117830098,2.289113386,1.564406855,2.695192582,-2.576500232,0.113587248,2.003858299,2.784539638,3.483549935,3.847771694,2.795605965,1.700447328,0.955538342,4.07758576
United States,USA,Oilrents,..,..,0.611482656,0.187625106,0.36854456,0.319247607,0.162525851,0.0922955,0.007525181,0.292226566,0.30565008,0.205925846,0.370845235,0.2937627,0.259640404,0.521498896,0.356897499,0.349464273,0.350823193,0.283170635,0.211788526,0.172817089,0.169432958,0.307551277
United States,USA,Taxrevenue,10.64591277,12.59890368,11.3946785,10.15342202,9.884789597,9.929538941,11.50388673,10.85451499,11.18282796,10.89974817,10.46022545,9.763917369,9.538928617,8.56322203,7.903517092,10.27618809,11.28991266,11.3104789,10.68173293,9.537470791,9.390692579,9.868016676,11.85770477,12.9707953
United States,USA,ControlCorruption,1.123432636,1.104144692,1.019277573,1.037831903,1.180357099,1.292747378,1.340532541,1.330895662,1.35772121,1.371378064,1.305924892,1.402794003,1.262119055,1.265258074,1.286476374,1.437633395,1.377069235,1.344892621,1.536726952,1.810701966,1.704490542,1.873596668,..,1.603597403
United States,USA,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,GDP,77991666838,70594110920,60739084241,53559359262,62222313619,65344577416,65005997963,57480787465,57680327999,61496186974,61337621934,54232266359,50342406067,41950361212,32708319078,31119602539,23797773024,19741420740,17362857684,13686329890,12045638352,13606515723,20898761742,22823270892
Uruguay,URY,FDI,-6.887905156,12.48040634,8.504041793,1.817507448,2.357033412,2.642223893,4.132709962,-0.897082488,4.634233944,6.64305842,1.609012576,11.79015787,5.343594808,5.223001431,4.899645894,6.88302281,5.709511157,7.640535544,4.760890859,2.577117366,3.343262993,1.321809282,1.485269472,1.151565879
Uruguay,URY,GDPgr,0.742128785,4.486227031,5.844273126,-7.357327065,0.928351141,0.164777609,1.740376434,1.68979823,0.370741258,3.23879123,4.637538629,3.538178721,5.162133025,7.803409651,4.243494195,7.176144665,6.541510845,4.098577354,7.46013213,5.004160356,0.805283916,-7.732007215,-3.844129959,-1.929930635
Uruguay,URY,Oilrents,..,..,0.009715915,0.003964209,0.007349923,0.008714751,0.005516611,0.009740744,0.012999134,0.041830484,0.035658804,0.032861165,0.033377552,0.017333796,0.005013149,0.003757591,0.004221229,0.003203507,0.002229468,0,0,0,0,0
Uruguay,URY,Taxrevenue,18.65799916,18.59747533,17.81741311,18.5526477,17.86509441,18.32470418,18.07747602,21.73224822,17.09561586,17.27528938,17.85973973,17.79187445,18.19877349,18.13641902,18.12269905,17.80020132,18.11094259,18.83230642,17.89692197,17.84620462,17.2060059,15.77767622,15.30598158,14.69913704
Uruguay,URY,ControlCorruption,1.57394731,1.610502005,1.585964561,1.3646667,1.195396781,1.207652926,1.253417969,1.247056723,1.300400257,1.388093233,1.397225738,1.378116846,1.289977908,1.297701478,1.250004292,1.345951676,1.280935764,1.130043507,1.081768513,0.894058406,1.101403475,0.945743263,..,0.957407117
Uruguay,URY,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,GDP,1.02642E+11,90095926567,77340060003,66443265418,67293639798,58695899092,69703222283,86138288644,86196264755,80845385809,73180037915,67517349212,60178909297,49765676402,33689223673,29549438884,22311393928,17330833853,14307509839,12030023548,10134453435,9687788513,11401421329,13760513969
Uzbekistan,UZB,FDI,2.100849024,2.949474484,2.94839501,2.601088036,3.442350524,1.064276287,2.579937363,1.930484664,1.207940152,1.00027477,0.945033982,1.102301202,2.683751116,3.34115466,1.819851739,1.854387891,2.991762073,1.195305576,1.492160565,1.467993801,0.815041487,0.674044442,0.726225245,0.54285763
Uzbekistan,UZB,GDPgr,6.291416351,6.001342322,8.034683126,1.563342773,6.779923997,5.559195729,4.395274633,5.9321508,7.218773508,6.873838441,7.29655037,7.102444887,7.525139894,7.597167961,8.050933327,9.029161018,9.473005305,7.451418476,6.950007196,7.449000606,4.232627382,3.973488192,4.16383825,3.835
Uzbekistan,UZB,Oilrents,..,..,0.867176371,0.395640311,0.819211931,1.120734262,0.661950142,0.356801761,0.526675675,1.408018983,1.810989845,2.001600119,2.070233794,1.365568524,1.450835694,4.399318303,4.115713142,4.342146179,5.371602924,5.075407958,5.074369405,4.393041415,4.190191879,5.400469803
Uzbekistan,UZB,Taxrevenue,11.5296953,11.98874028,13.36290256,13.40202762,11.30196511,12.69529008,10.36874701,13.43296306,13.55775403,13.47039298,13.80047989,13.17440777,12.36625676,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,ControlCorruption,-0.80752933,-0.75777024,-0.829755306,-1.073404193,-1.047051072,-1.082640886,-1.187155008,-1.200567603,-1.285851717,-1.194759607,-1.273433328,-1.310680032,-1.387564898,-1.307985425,-1.276073456,-1.06285727,-1.033785582,-1.016335964,-1.229637623,-1.068812013,-0.914871931,-0.964738905,..,-1.080414772
Uzbekistan,UZB,CPIA,3,3,3,2.5,2.5,2.5,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,..,..,..,..,..
Vanuatu,VUT,GDP,1126313359,1030654208,982362211.9,909421043.5,936526267.6,914727908.1,880043284.4,804323576.9,759690181,773717010.5,758304466.2,747839697.7,770153588.2,670712979.7,592622319.1,590748429.4,516392922.5,439358586.5,394962433,364996869.1,314471413,262596535.5,257926881.7,272014627.8
Vanuatu,VUT,FDI,0.82291042,1.037688793,4.382855817,4.525841593,5.643187386,4.108704685,4.343273887,5.49263638,4.083407493,1.714601506,7.830523945,8.075064802,7.935784736,9.409300362,5.423495773,6.380803675,6.614194964,9.888736208,3.355165277,5.435894163,5.727303548,5.393271765,6.980397684,7.446691306
Vanuatu,VUT,GDPgr,-0.964792282,5.186228624,-1.552294891,-4.992491429,3.241187655,2.900230273,4.412665986,3.471544715,3.965919464,2.575040316,0.463390415,1.010047687,3.1398029,1.258867203,3.037303541,5.600991821,2.875892288,8.460697472,5.305326473,3.987392802,4.288335117,-5.198318759,-3.397582489,5.924809057
Vanuatu,VUT,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,VUT,Taxrevenue,17.40822577,16.09626138,15.36048429,14.04025579,17.59466055,17.8374475,17.12953302,16.31071187,16.26534095,18.3043649,18.22981783,17.3819159,16.44234816,16.19453505,16.49619805,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,ControlCorruption,-0.014865154,-0.028579803,-0.039679464,-0.16922608,-0.284038395,-0.18431738,0.002816792,-0.087285124,-0.122023106,0.477773845,0.292182297,0.344245106,0.308373779,0.300518751,0.338911116,0.35745886,0.273236156,0.192250758,0.29455924,-0.138781786,0.262945443,0.230140477,..,0.227800235
Vanuatu,VUT,CPIA,3.5,3.5,3.5,3,3,3,3,3,3,3,3.5,3.5,3,3,3,3,3,3,3,..,..,..,..,..
"Venezuela, RB",VEN,GDP,..,..,..,..,..,..,..,..,..,4.82359E+11,3.71005E+11,3.81286E+11,3.16482E+11,3.93192E+11,3.29788E+11,3.15953E+11,2.30364E+11,1.83478E+11,1.45513E+11,1.12451E+11,83620628582,92893587734,1.22911E+11,1.17146E+11
"Venezuela, RB",VEN,FDI,..,..,..,..,..,..,..,..,..,0.235301767,0.578158732,1.307678984,1.85002511,0.402601928,-0.344767329,0.659274461,1.891788544,0.107915126,1.683692698,1.324127574,1.881114776,0.819216933,3.013561758,4.014632417
"Venezuela, RB",VEN,GDPgr,..,..,..,..,..,..,..,..,..,-3.894386475,1.343094036,5.625956975,4.176425359,-1.488791251,-3.202302657,5.277854124,8.753578808,9.872149109,10.3179138,18.28660669,-7.75530005,-8.855647353,3.394236108,3.686944167
"Venezuela, RB",VEN,Oilrents,..,..,..,..,..,..,..,..,..,11.30215117,16.77713883,17.93878237,23.14501953,11.69289755,9.958476544,22.67378478,21.6186473,26.81865676,28.05387459,23.08903959,21.17795812,18.74804897,14.80978128,20.00115697
"Venezuela, RB",VEN,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,ControlCorruption,-1.690005183,-1.651524186,-1.622939944,-1.575733066,-1.527685404,-1.51229763,-1.385664582,-1.366669178,-1.407398343,-1.39491117,-1.307032943,-1.258297563,-1.155070424,-1.208009005,-1.171696544,-1.144423723,-1.08307755,-1.049627066,-1.030746222,-0.97820282,-1.067478895,-1.061424494,..,-0.642675042
"Venezuela, RB",VEN,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,GDP,4.33858E+11,4.13445E+11,3.66475E+11,3.46616E+11,3.34365E+11,3.10106E+11,2.81354E+11,2.57096E+11,2.39258E+11,2.33451E+11,2.13709E+11,1.95591E+11,1.72595E+11,1.47201E+11,1.06015E+11,99130304099,77414425532,66371664817,57633255738,45427854693,39552513232,35064105501,32685198809,31172518403
Viet Nam,VNM,FDI,4.264071098,4.329473089,4.273145662,4.558361968,4.821074861,4.998283196,5.011487217,4.900893029,4.931907733,3.940861891,4.164545173,4.278322877,4.304874349,5.434739293,7.168819889,9.663039055,8.654717714,3.616000904,3.390403639,3.544081073,3.6660123,3.992687051,3.977335453,4.16392408
Viet Nam,VNM,GDPgr,5.065023915,8.537500468,2.553728526,2.865413209,7.359262701,7.465006856,6.940190374,6.690008927,6.987154306,6.422243121,5.55351081,5.504544704,6.413168897,6.423244822,5.39789754,5.661771209,7.129504486,6.977954811,7.547247729,7.536410609,6.899063491,6.320820992,6.192893312,6.787316405
Viet Nam,VNM,Oilrents,..,..,0.669314215,0.242642398,0.724494953,1.120462071,1.000990643,0.828042589,1.21986218,2.851179675,3.170475171,4.109883922,4.582444336,3.393302694,3.462402479,7.243409075,6.638276114,8.777568082,9.044735573,8.123210407,5.585378737,5.287274473,5.805489,7.679870819
Viet Nam,VNM,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,ControlCorruption,-0.415814281,-0.287254333,-0.308163285,-0.374517351,-0.546221077,-0.511843026,-0.62858814,-0.490106016,-0.457950294,-0.438487649,-0.482918799,-0.532105982,-0.614729941,-0.622543275,-0.545064032,-0.711532891,-0.630165637,-0.747617364,-0.72958231,-0.756660283,-0.490872562,-0.56099081,..,-0.584863126
Viet Nam,VNM,CPIA,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,3,3,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDP,..,4672000000,4507000000,4229000000,4121000000,3923000000,3794000000,3798000000,3663000000,3565000000,3738000000,4089000000,4223000000,4324000000,4201000000,4244000000,4784000000,4484000000,4428000000,3797000000,3443000000,3262000000,..,..
Virgin Islands (U.S.),VIR,FDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDPgr,..,-1.311232063,3.667607079,-1.614938178,2.908335497,1.878306878,-0.735294118,1.600853789,-0.425079702,-1.774530271,-6.285155295,-14.8125,-8.204245554,0.596383224,-6.594788859,1.218624955,4.010594022,3.504993147,3.485309017,3.285893679,-0.396080884,..,..,..
Virgin Islands (U.S.),VIR,Oilrents,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Virgin Islands (U.S.),VIR,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,ControlCorruption,-0.018456656,-0.005883058,-0.003898137,-0.001319034,0.572149575,0.577230215,0.581275344,0.578694463,0.571842968,0.634795427,0.778291643,0.779971004,0.791372001,0.815264821,0.832615554,0.797165334,0.784966588,0.775587142,0.789309144,0.650999784,..,..,..,..
Virgin Islands (U.S.),VIR,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,GDP,17847900000,19165500000,18109000000,15531700000,17133500000,16276600000,16128000000,15405400000,13972400000,13989700000,13515500000,12208400000,11186100000,9681500000,8085700000,7310400000,5815700000,5348300000,5125700000,4603100000,3968000000,3555800000,4003700000,4313600000
West Bank and Gaza,PSE,FDI,0.580098297,1.62179695,1.951941327,0.513433767,0.769720047,1.294462944,1.140566982,1.924477981,0.751035804,1.141637529,1.402539137,0.51591827,2.135156047,1.858607115,3.716041901,0.704585248,0.33694998,0.347548941,0.707064401,0.445786535,0.324395161,0.265481748,0.478966972,1.437441622
West Bank and Gaza,PSE,GDPgr,-4.555804285,4.082760273,7.011982276,-11.31846611,1.362687466,1.227077378,1.419367563,8.86461882,3.721299671,-0.157866651,4.698569866,6.096456563,9.600808489,5.777362056,8.593490879,7.429182255,3.788281521,-0.996556103,11.29065118,21.92448612,14.01564768,-12.48838218,-9.311081142,-8.555572684
West Bank and Gaza,PSE,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bank and Gaza,PSE,Taxrevenue,..,..,21.47457602,20.85177685,18.53430728,18.78184191,20.66404777,20.40852546,19.7299146,18.57792146,16.01729363,16.25343716,17.58128165,18.76023187,18.44457141,16.57276597,18.02018674,18.8205598,20.89897973,..,..,..,..,..
West Bank and Gaza,PSE,ControlCorruption,-0.676133513,-0.702707529,-0.761468053,-0.576270461,-0.353756547,-0.225766197,-0.060605384,-0.18277587,-0.485898137,-0.284091651,-0.258748084,-0.25758794,-0.453298777,-0.113489479,-0.108424991,-0.440319508,-0.116835959,-0.303130627,-0.49689728,-0.021255206,-0.378244728,-0.329601347,..,-0.087982185
West Bank and Gaza,PSE,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,GDP,..,..,..,..,..,21606160663,26842229045,31317825274,42444490074,43228585321,40415233436,35401331609,32726417878,30906749533,25130278213,26910855807,21650528674,19063143370,16731566717,13867634371,11777532662,10693430511,9852990693,9679316770
"Yemen, Rep.",YEM,FDI,..,..,..,..,..,-1.305638398,-1.005318893,-1.79131212,-0.036388253,-0.539237328,-0.33049641,-0.040222183,-1.582339168,0.610357927,0.51412085,5.77696232,4.236848041,5.880299897,-1.805310536,1.035346016,-0.756584614,1.068899264,1.57455746,0.066115307
"Yemen, Rep.",YEM,GDPgr,..,..,..,..,..,0.752447592,-5.071795643,-9.375123824,-27.99454624,-0.188690238,4.823519081,2.392990203,-12.7148969,7.702307045,3.866229516,3.64756947,3.338427956,3.170409359,5.591748076,3.972696401,3.747398185,3.935231505,3.803645872,6.181915593
"Yemen, Rep.",YEM,Oilrents,..,..,..,..,..,4.531310652,1.769286919,0.681565887,1.672627989,8.922348772,11.05494147,16.97847676,23.41712364,22.13941492,20.23717842,33.89115685,33.3550316,41.52257173,42.29916647,34.93712578,32.99795475,31.78046624,33.96828366,42.18256859
"Yemen, Rep.",YEM,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,ControlCorruption,-1.648933291,-1.679812789,-1.668676972,-1.711300611,-1.712605357,-1.658391953,-1.616802692,-1.696101427,-1.50848496,-1.565823674,-1.25662756,-1.258748412,-1.241910219,-1.191630483,-1.075401783,-0.797573388,-0.793472648,-0.789497018,-0.896564424,-1.089905858,-1.0030514,-0.971152008,..,-0.971831322
"Yemen, Rep.",YEM,CPIA,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2.5,2.5,3,3,3,3,3,..,..,..,..,..
Zambia,ZMB,GDP,27577956471,29163782140,22096416932,18137764931,23308667781,26311507274,25873601261,20958412538,21251216799,27141023558,28037239463,25503060420,23459515276,20265559484,15328342304,17910858638,14056957976,12756858899,8331870169,6221110219,4901869764,4193850445,4094441301,3600632111
Zambia,ZMB,FDI,0.311507238,-0.223286755,1.784078461,1.351905774,2.350919043,1.552318867,4.280501171,3.162519748,7.44741669,5.555427918,7.489325056,6.789381241,4.725161569,8.533196438,4.532779776,5.240508113,9.418111673,4.827128722,4.284032189,5.85168864,7.078931443,7.114941362,3.541386708,3.37996208
Zambia,ZMB,GDPgr,5.367942855,5.211223604,6.234922047,-2.785055065,1.441306026,4.034493897,3.525862771,3.755100317,2.920375112,4.693283164,5.05753695,7.597381049,5.569252193,10.29822332,9.220348406,7.773895815,8.352436244,7.903694445,7.235599007,7.032395115,6.944973982,4.50601428,5.316868274,3.897322943
Zambia,ZMB,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,ZMB,Taxrevenue,..,..,16.78041068,16.41800551,16.67762266,16.58706547,15.18485696,13.35318143,14.39396393,15.76103033,14.34710932,14.8923643,14.71594332,12.83484241,11.68751583,13.25930378,14.08251458,13.7115293,14.7947686,15.31705863,14.85951988,15.44001287,16.54070446,..
Zambia,ZMB,ControlCorruption,-0.477706879,-0.50494802,-0.757704794,-0.731881857,-0.672178805,-0.67888844,-0.56757164,-0.427309334,-0.368724585,-0.348072886,-0.315815896,-0.291441262,-0.41075328,-0.51831919,-0.469497651,-0.38960132,-0.398109436,-0.551735699,-0.592440426,-0.604488134,-0.641858518,-0.758519173,..,-0.81826067
Zambia,ZMB,CPIA,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3,3,2.5,2.5,3,3,3,3,3,..,..,..,..,..
Zimbabwe,ZWE,GDP,35231369343,32789657378,27240507842,26868564055,25715657177,34156057417,51074726484,20548759858,19963058858,19495547523,19091004042,17114762914,14101801031,12041602762,9665815601,4415703156,5291950526,5443896938,5755215663,5805598867,5727592261,6342116911,6777385246,6689958139
Zimbabwe,ZWE,FDI,1.583455342,1.027034214,0.871791264,0.559613084,0.970226031,2.101721851,0.601447643,1.669267711,1.999693548,2.425169129,1.95406171,2.044141667,2.441532108,1.018026164,1.086302536,1.168556812,1.301977402,0.734767768,1.78620587,0.149855341,0.066345505,0.408380993,0.056068821,0.346788418
